Year,FarmID,Date,Week,Male_SWD,Female_SWD,Total_SWD,Drosophilids,Similar
2017,A,19/07/2017,29,0,0,0,50,0
2017,A,19/07/2017,29,2,1,3,154,1
2017,Z,20/07/2017,29,0,0,0,0,0
2017,Z,20/07/2017,29,4,2,6,119,3
2017,B,19/07/2017,29,1,0,1,9,1
2017,B,19/07/2017,29,0,0,0,5,0
2017,B,19/07/2017,29,0,0,0,1,0
2017,D,18/07/2017,29,0,0,0,12,2
2017,D,18/07/2017,29,0,1,1,8,2
2017,D,18/07/2017,29,0,0,0,24,3
2017,E,19/07/2017,29,0,0,0,5,0
2017,E,19/07/2017,29,0,0,0,66,60
2017,J,17/07/2017,29,0,2,2,18,0
2017,J,17/07/2017,29,0,0,0,17,3
2017,J,17/07/2017,29,0,0,0,7,0
2017,K,18/07/2017,29,0,0,0,53,1
2017,K,18/07/2017,29,4,1,5,55,1
2017,K,18/07/2017,29,0,0,0,45,0
2017,K,18/07/2017,29,0,0,0,17,2
2017,M,20/07/2017,29,1,1,2,63,8
2017,M,20/07/2017,29,0,0,0,175,6
2017,M,20/07/2017,29,0,0,0,130,12
2017,H,17/07/2017,29,0,0,0,4,1
2017,H,17/07/2017,29,0,0,0,71,20
2017,H,17/07/2017,29,0,1,1,16,5
2017,A,26/07/2017,30,12,4,16,587,30
2017,A,26/07/2017,30,3,3,6,112,12
2017,A,26/07/2017,30,0,0,0,10,0
2017,A,26/07/2017,30,0,0,0,27,1
2017,A,26/07/2017,30,0,0,0,25,2
2017,A,26/07/2017,30,1,0,1,30,0
2017,A,26/07/2017,30,0,0,0,49,0
2017,A,26/07/2017,30,0,0,0,23,3
2017,A,26/07/2017,30,2,1,3,59,0
2017,A,26/07/2017,30,0,1,1,58,0
2017,A,26/07/2017,30,2,0,2,105,2
2017,B,26/07/2017,30,0,0,0,11,0
2017,B,26/07/2017,30,0,0,0,27,1
2017,B,26/07/2017,30,0,0,0,4,0
2017,D,25/07/2017,30,1,1,2,21,5
2017,D,25/07/2017,30,5,2,7,90,18
2017,D,25/07/2017,30,0,1,1,49,2
2017,E,27/07/2017,30,2,1,3,1078,1002
2017,E,27/07/2017,30,5,0,5,147,49
2017,G,24/07/2017,30,0,0,0,61,3
2017,G,24/07/2017,30,24,5,29,849,4
2017,G,24/07/2017,30,6,1,7,554,0
2017,G,24/07/2017,30,15,4,19,505,11
2017,K,25/07/2017,30,2,0,2,32,1
2017,K,25/07/2017,30,0,0,0,5,0
2017,K,25/07/2017,30,0,0,0,25,0
2017,K,25/07/2017,30,0,0,0,11,2
2017,M,25/07/2017,30,0,0,0,43,4
2017,M,25/07/2017,30,2,1,3,122,6
2017,M,25/07/2017,30,0,0,0,100,9
2017,H,25/07/2017,30,0,0,0,3,2
2017,H,25/07/2017,30,0,1,1,170,34
2017,H,25/07/2017,30,4,1,5,31,7
2017,A,02/08/2017,31,6,4,10,455,34
2017,A,02/08/2017,31,8,7,15,272,19
2017,A,02/08/2017,31,0,0,0,22,1
2017,A,02/08/2017,31,0,2,2,149,9
2017,A,02/08/2017,31,0,0,0,5,0
2017,A,02/08/2017,31,0,0,0,9,0
2017,A,02/08/2017,31,2,0,2,55,1
2017,A,02/08/2017,31,4,0,4,78,7
2017,A,02/08/2017,31,6,1,7,53,1
2017,A,02/08/2017,31,1,0,1,28,2
2017,A,02/08/2017,31,2,2,4,135,4
2017,Z,02/08/2017,31,0,0,0,0,0
2017,Z,02/08/2017,31,3,5,8,40,0
2017,B,03/08/2017,31,0,0,0,13,0
2017,B,03/08/2017,31,0,0,0,10,1
2017,B,03/08/2017,31,0,0,0,59,2
2017,D,02/08/2017,31,1,0,1,12,0
2017,D,02/08/2017,31,2,1,3,23,3
2017,D,02/08/2017,31,1,0,1,17,1
2017,E,02/08/2017,31,0,0,0,92,44
2017,E,02/08/2017,31,1,0,1,395,25
2017,J,31/07/2017,31,0,4,4,60,5
2017,J,31/07/2017,31,1,0,1,59,13
2017,J,31/07/2017,31,12,25,37,127,0
2017,K,01/08/2017,31,0,1,1,57,0
2017,K,01/08/2017,31,2,0,2,33,1
2017,K,01/08/2017,31,0,1,1,34,1
2017,K,01/08/2017,31,0,0,0,16,0
2017,H,07/07/2017,31,0,0,0,34,1
2017,H,07/07/2017,31,0,0,0,182,77
2017,H,07/07/2017,31,0,0,0,62,2
2017,A,09/08/2017,32,11,2,13,1275,48
2017,A,09/08/2017,32,9,3,12,158,12
2017,A,09/08/2017,32,1,1,2,36,4
2017,A,09/08/2017,32,7,4,11,119,24
2017,A,09/08/2017,32,0,1,1,11,1
2017,A,09/08/2017,32,1,1,2,27,1
2017,A,09/08/2017,32,5,2,7,121,2
2017,A,09/08/2017,32,2,0,2,38,14
2017,A,09/08/2017,32,35,17,52,130,3
2017,A,09/08/2017,32,26,4,30,199,5
2017,A,09/08/2017,32,14,5,19,227,29
2017,G,10/08/2017,32,54,17,71,461,1
2017,G,10/08/2017,32,17,2,19,177,3
2017,G,10/08/2017,32,40,11,51,459,0
2017,G,10/08/2017,32,73,9,82,374,1
2017,J,09/08/2017,32,63,87,150,360,1
2017,J,09/08/2017,32,2,2,4,63,2
2017,J,09/08/2017,32,11,5,16,79,3
2017,K,08/08/2017,32,6,6,12,107,7
2017,K,08/08/2017,32,6,6,12,118,2
2017,K,08/08/2017,32,0,1,1,37,3
2017,K,08/08/2017,32,0,0,0,26,1
2017,H,12/08/2017,32,0,0,0,14,7
2017,H,12/08/2017,32,0,0,0,61,9
2017,H,12/08/2017,32,1,0,1,22,2
2017,A,16/08/2017,33,6,4,10,550,12
2017,A,16/08/2017,33,20,8,28,287,14
2017,A,16/08/2017,33,0,1,1,100,3
2017,A,16/08/2017,33,4,3,7,96,12
2017,A,16/08/2017,33,0,0,0,6,0
2017,A,16/08/2017,33,12,10,22,86,5
2017,A,16/08/2017,33,7,2,9,123,9
2017,A,16/08/2017,33,17,6,23,71,4
2017,A,16/08/2017,33,6,5,11,25,3
2017,A,16/08/2017,33,40,10,50,334,9
2017,A,16/08/2017,33,27,8,35,338,28
2017,Z,16/08/2017,33,0,0,0,6,1
2017,Z,16/08/2017,33,5,3,8,45,1
2017,D,17/08/2017,33,0,1,1,22,6
2017,D,17/08/2017,33,3,1,4,39,8
2017,D,17/08/2017,33,1,0,1,44,3
2017,E,14/08/2017,33,0,0,0,209,165
2017,E,14/08/2017,33,3,2,5,510,206
2017,G,16/08/2017,33,43,11,54,198,0
2017,G,16/08/2017,33,8,2,10,96,1
2017,G,16/08/2017,33,32,15,47,155,1
2017,G,16/08/2017,33,42,11,53,115,0
2017,J,14/08/2017,33,88,38,126,329,7
2017,J,14/08/2017,33,9,5,14,129,0
2017,J,14/08/2017,33,3,3,6,56,0
2017,K,15/08/2017,33,9,12,21,33,12
2017,K,15/08/2017,33,5,5,10,55,25
2017,K,15/08/2017,33,1,1,2,24,2
2017,K,15/08/2017,33,0,0,0,44,2
2017,X,14/08/2017,33,0,1,1,10,9
2017,M,?/07/2017,33,0,0,0,18,2
2017,M,?/07/2017,33,2,7,9,194,9
2017,M,?/07/2017,33,1,0,1,60,6
2017,H,14/08/2017,33,0,0,0,60,6
2017,H,14/08/2017,33,1,0,1,453,146
2017,H,14/08/2017,33,1,0,1,75,7
2017,A,23/08/2017,34,12,10,22,511,31
2017,A,23/08/2017,34,9,1,10,295,46
2017,A,23/08/2017,34,2,0,2,27,1
2017,A,23/08/2017,34,2,1,3,150,5
2017,A,23/08/2017,34,0,1,1,11,0
2017,A,23/08/2017,34,9,8,18,59,6
2017,A,23/08/2017,34,8,4,12,109,5
2017,A,23/08/2017,34,0,0,0,18,1
2017,A,23/08/2017,34,39,19,58,169,16
2017,A,23/08/2017,34,32,13,45,213,3
2017,A,23/08/2017,34,28,21,49,558,70
2017,Z,23/08/2017,34,0,0,0,4,0
2017,Z,23/08/2017,34,6,7,13,11,1
2017,B,23/08/2017,34,0,0,0,1,1
2017,B,23/08/2017,34,0,0,0,23,2
2017,B,23/08/2017,34,0,0,0,0,0
2017,E,23/08/2017,34,1,2,3,420,155
2017,E,23/08/2017,34,2,0,2,1361,1275
2017,J,24/08/2017,34,5,4,9,36,2
2017,J,24/08/2017,34,0,1,1,46,4
2017,J,24/08/2017,34,1,1,2,64,5
2017,X,22/08/2017,34,0,0,0,0,0
2017,M,21/08/2017,34,0,0,0,56,4
2017,M,21/08/2017,34,0,3,3,219,7
2017,M,21/08/2017,34,1,1,2,102,5
2017,H,21/08/2017,34,0,0,0,15,4
2017,H,21/08/2017,34,0,0,0,61,20
2017,H,21/08/2017,34,0,0,0,49,10
2017,A,30/08/2017,35,3,3,6,597,56
2017,A,30/08/2017,35,5,4,9,174,7
2017,A,30/08/2017,35,4,1,5,96,9
2017,A,30/08/2017,35,10,4,14,333,12
2017,A,30/08/2017,35,0,0,0,8,0
2017,A,30/08/2017,35,18,6,24,69,14
2017,A,30/08/2017,35,10,3,13,256,7
2017,A,30/08/2017,35,2,1,3,151,124
2017,A,30/08/2017,35,17,11,28,116,7
2017,A,30/08/2017,35,19,8,27,208,5
2017,A,30/08/2017,35,21,13,34,387,50
2017,Z,01/09/2017,35,0,0,0,5,0
2017,Z,01/09/2017,35,16,23,39,35,3
2017,B,29/08/2017,35,1,1,2,28,4
2017,B,29/08/2017,35,1,1,2,3,0
2017,B,29/08/2017,35,0,0,0,51,4
2017,E,01/09/2017,35,2,0,2,1081,1029
2017,E,01/09/2017,35,0,2,2,80,39
2017,K,29/08/2017,35,5,6,11,13,3
2017,K,29/08/2017,35,10,4,14,17,8
2017,K,29/08/2017,35,1,1,2,26,3
2017,K,29/08/2017,35,0,0,0,13,0
2017,X,29/08/2017,35,14,9,23,38,15
2017,M,01/09/2017,35,2,2,4,101,8
2017,M,01/09/2017,35,6,2,8,114,2
2017,M,01/09/2017,35,0,2,2,63,3
2017,H,28/08/2017,35,0,0,0,15,3
2017,H,28/08/2017,35,0,0,0,25,8
2017,H,28/08/2017,35,0,0,0,21,1
2017,A,06/09/2017,36,3,5,8,464,59
2017,A,06/09/2017,36,5,2,7,94,25
2017,A,06/09/2017,36,2,0,2,57,5
2017,A,06/09/2017,36,0,2,2,41,11
2017,A,06/09/2017,36,0,3,3,17,0
2017,A,06/09/2017,36,5,5,10,7,0
2017,A,06/09/2017,36,43,33,76,172,8
2017,A,06/09/2017,36,0,0,0,3,0
2017,A,06/09/2017,36,10,4,14,78,0
2017,A,06/09/2017,36,10,3,13,115,13
2017,A,06/09/2017,36,50,34,84,220,26
2017,Z,07/09/2017,36,0,0,0,2,1
2017,Z,07/09/2017,36,9,15,24,32,0
2017,B,06/09/2017,36,1,0,1,63,4
2017,B,06/09/2017,36,2,0,2,27,2
2017,B,06/09/2017,36,0,1,1,41,5
2017,D,06/09/2017,36,0,1,1,59,43
2017,D,06/09/2017,36,0,4,4,52,19
2017,D,06/09/2017,36,1,2,3,23,4
2017,E,06/09/2017,36,0,0,0,37,34
2017,E,06/09/2017,36,1,0,1,23,17
2017,K,05/09/2017,36,3,0,3,3,1
2017,K,05/09/2017,36,5,0,5,14,2
2017,K,05/09/2017,36,1,0,1,18,0
2017,K,05/09/2017,36,0,0,0,2,0
2017,X,04/09/2017,36,2,1,3,8,5
2017,H,04/09/2017,36,0,1,1,13,4
2017,H,04/09/2017,36,1,0,1,105,24
2017,H,04/09/2017,36,0,0,0,44,7
2017,A,13/09/2017,37,15,10,25,574,39
2017,A,13/09/2017,37,28,17,45,257,8
2017,A,13/09/2017,37,2,1,3,54,9
2017,A,13/09/2017,37,7,6,13,92,6
2017,A,13/09/2017,37,0,0,0,0,0
2017,A,13/09/2017,37,31,40,71,282,10
2017,A,13/09/2017,37,90,129,219,303,13
2017,A,13/09/2017,37,0,5,5,16,0
2017,A,13/09/2017,37,8,7,15,33,0
2017,A,13/09/2017,37,10,10,20,78,4
2017,A,13/09/2017,37,47,37,84,75,4
2017,Z,13/09/2017,37,0,0,0,0,0
2017,Z,13/09/2017,37,1,4,5,10,1
2017,E,11/09/2017,37,0,0,0,24,23
2017,E,11/09/2017,37,1,2,3,89,80
2017,G,11/09/2017,37,125,108,233,118,1
2017,G,11/09/2017,37,249,132,381,104,2
2017,G,11/09/2017,37,207,110,317,79,1
2017,G,11/09/2017,37,242,154,396,47,0
2017,K,12/09/2017,37,1,1,2,21,7
2017,K,12/09/2017,37,3,1,4,27,4
2017,K,12/09/2017,37,1,1,2,44,8
2017,K,12/09/2017,37,0,0,0,3,0
2017,A,20/09/2017,38,6,18,24,608,47
2017,A,20/09/2017,38,18,18,36,247,7
2017,A,20/09/2017,38,1,2,3,14,0
2017,A,20/09/2017,38,5,9,14,39,2
2017,A,20/09/2017,38,0,0,0,2,0
2017,A,20/09/2017,38,41,35,76,44,2
2017,A,20/09/2017,38,256,251,507,348,5
2017,A,20/09/2017,38,27,11,38,11,0
2017,A,20/09/2017,38,8,13,21,44,1
2017,A,20/09/2017,38,14,2,16,41,3
2017,A,20/09/2017,38,67,51,118,160,3
2017,Z,20/09/2017,38,0,0,0,0,0
2017,Z,20/09/2017,38,11,11,22,26,0
2017,E,20/09/2017,38,0,0,0,40,40
2017,E,20/09/2017,38,0,0,0,19,16
2017,G,20/09/2017,38,18,28,46,11,1
2017,G,20/09/2017,38,40,36,76,10,3
2017,G,20/09/2017,38,3,7,10,2,0
2017,G,20/09/2017,38,2,4,6,1,0
2017,K,19/09/2017,38,2,1,3,33,8
2017,K,19/09/2017,38,1,1,2,10,1
2017,K,19/09/2017,38,0,0,0,29,5
2017,K,19/09/2017,38,0,1,1,31,2
2017,X,18/09/2017,38,2,5,7,9,2
2017,A,27/09/2017,39,3,4,7,137,11
2017,A,27/09/2017,39,8,10,18,71,8
2017,A,27/09/2017,39,1,0,1,4,1
2017,A,27/09/2017,39,25,12,37,30,4
2017,A,27/09/2017,39,10,9,19,1,0
2017,A,27/09/2017,39,15,14,29,48,3
2017,A,27/09/2017,39,253,194,447,104,3
2017,A,27/09/2017,39,26,21,47,17,3
2017,A,27/09/2017,39,43,15,58,32,1
2017,A,27/09/2017,39,36,10,46,25,6
2017,A,27/09/2017,39,88,40,128,128,25
2017,E,28/09/2017,39,1,0,1,7,4
2017,E,28/09/2017,39,1,0,1,58,45
2017,G,29/09/2017,39,15,8,23,1,0
2017,G,29/09/2017,39,18,13,31,5,0
2017,G,29/09/2017,39,24,21,45,24,2
2017,G,29/09/2017,39,29,28,57,13,1
2017,K,26/09/2017,39,0,4,4,64,18
2017,K,26/09/2017,39,1,2,3,17,2
2017,K,26/09/2017,39,5,4,9,118,37
2017,K,26/09/2017,39,0,0,0,2,0
2017,A,04/10/2017,40,67,29,96,57,12
2017,A,04/10/2017,40,40,22,62,16,3
2017,A,04/10/2017,40,1,1,2,2,0
2017,A,04/10/2017,40,11,9,20,6,0
2017,A,04/10/2017,40,5,10,15,4,0
2017,A,04/10/2017,40,8,16,24,2,1
2017,A,04/10/2017,40,126,72,198,44,4
2017,A,04/10/2017,40,0,1,1,0,0
2017,A,04/10/2017,40,61,28,89,12,2
2017,A,04/10/2017,40,38,21,59,9,0
2017,A,04/10/2017,40,23,24,48,19,3
2017,E,05/10/2017,40,0,1,1,3,3
2017,E,05/10/2017,40,1,0,1,21,17
2017,G,06/10/2017,40,24,18,42,4,1
2017,G,06/10/2017,40,15,15,30,21,0
2017,G,06/10/2017,40,14,16,30,14,0
2017,K,03/10/2017,40,2,0,2,8,2
2017,K,03/10/2017,40,0,0,0,5,0
2017,K,03/10/2017,40,0,0,0,3,2
2017,K,03/10/2017,40,0,0,0,1,0
2017,A,11/10/2017,41,20,9,29,113,5
2017,A,11/10/2017,41,11,24,35,51,4
2017,A,11/10/2017,41,2,6,8,8,3
2017,A,11/10/2017,41,16,25,41,12,2
2017,A,11/10/2017,41,6,3,9,0,0
2017,A,11/10/2017,41,31,38,69,2,1
2017,A,11/10/2017,41,186,156,342,65,1
2017,A,11/10/2017,41,83,59,142,59,4
2017,A,11/10/2017,41,18,8,26,6,1
2017,A,11/10/2017,41,18,11,29,7,1
2017,A,11/10/2017,41,62,51,113,22,4
2017,K,11/10/2017,41,1,1,2,11,6
2017,K,11/10/2017,41,5,5,10,105,52
2017,K,11/10/2017,41,13,4,17,57,8
2017,K,11/10/2017,41,1,0,1,12,1
2017,X,09/10/2017,41,10,1,11,17,6
2017,A,18/10/2017,42,82,40,122,168,26
2017,A,18/10/2017,42,18,13,31,33,4
2017,A,18/10/2017,42,21,8,29,19,10
2017,A,18/10/2017,42,47,45,92,35,21
2017,A,18/10/2017,42,44,35,79,28,14
2017,A,18/10/2017,42,23,24,47,4,0
2017,A,18/10/2017,42,149,79,228,47,0
2017,A,18/10/2017,42,168,125,293,29,0
2017,A,18/10/2017,42,28,18,46,13,0
2017,A,18/10/2017,42,58,23,81,16,5
2017,A,18/10/2017,42,27,15,42,9,4
2017,R,18/10/2017,42,53,39,92,66,43
2017,R,18/10/2017,42,8,9,17,43,15
2017,E,27/10/2017,43,0,0,0,7,5
2017,E,27/10/2017,43,0,1,1,23,23
2017,K,24/10/2017,43,1,3,4,9,4
2017,K,24/10/2017,43,2,0,2,6,6
2017,K,24/10/2017,43,1,0,1,51,46
2017,X,24/10/2017,43,14,4,18,28,10
2017,A,01/11/2017,44,65,32,97,155,20
2017,A,01/11/2017,44,107,71,178,119,7
2017,A,01/11/2017,44,9,5,14,32,17
2017,A,01/11/2017,44,29,32,61,104,84
2017,A,01/11/2017,44,2,2,4,7,3
2017,A,01/11/2017,44,78,66,144,68,23
2017,A,01/11/2017,44,251,167,418,46,6
2017,A,01/11/2017,44,4,2,6,13,11
2017,A,01/11/2017,44,46,19,65,41,10
2017,A,01/11/2017,44,19,15,34,60,4
2017,A,01/11/2017,44,130,80,210,209,72
2017,G,31/10/2017,44,41,49.5,90.5,5,2
2017,G,31/10/2017,44,19,16,35,4,1
2017,G,31/10/2017,44,7,4,11,2,0
2017,G,31/10/2017,44,6,8,14,6,0
2017,K,31/10/2017,44,3,3,6,30,20
2017,K,31/10/2017,44,28,26,54,72,49
2017,K,31/10/2017,44,1,1,2,15,6
2017,X,30/10/2017,44,62,48,110,112,2
2017,A,08/11/2017,45,25,20,45,149,11
2017,A,08/11/2017,45,105,58,163,180,5
2017,A,08/11/2017,45,2,3,5,70,19
2017,A,08/11/2017,45,19,7,26,130,64
2017,A,08/11/2017,45,0,0,0,9,0
2017,A,08/11/2017,45,215,226,441,148,34
2017,A,08/11/2017,45,192,137,329,98,17
2017,A,08/11/2017,45,6,2,8,21,11
2017,A,08/11/2017,45,5,7,12,64,3
2017,A,08/11/2017,45,38,15,53,38,4
2017,A,08/11/2017,45,105,61,166,318,87
2017,G,06/11/2017,45,1,3,4,10,3
2017,G,06/11/2017,45,0,0,0,2,1
2017,G,06/11/2017,45,0,1,1,1,0
2017,G,06/11/2017,45,0,3.5,3.5,5.5,1
2017,A,15/11/2017,46,52,30,82,190,20
2017,A,15/11/2017,46,106,69,175,121,6
2017,A,15/11/2017,46,5,8,13,49,24
2017,A,15/11/2017,46,1,7,8,32,19
2017,A,15/11/2017,46,15,20,35,8,1
2017,A,15/11/2017,46,205,186,391,39,3
2017,A,15/11/2017,46,2,4,6,13,7
2017,A,15/11/2017,46,159,139,298,32,3
2017,A,15/11/2017,46,24,12,36,20,3
2017,A,15/11/2017,46,48,51,99,41,3
2017,A,15/11/2017,46,30,27,57,26,8
2017,Z,17/11/2017,46,0,0,0,1,0
2017,Z,17/11/2017,46,24,17,41,8,1
2017,G,14/11/2017,46,4,0,4,7,1
2017,G,14/11/2017,46,2,0,2,4,0
2017,G,14/11/2017,46,4,0,4,3,0
2017,G,14/11/2017,46,2,1,3,1,0
2017,Y,15/11/2017,46,0,0,0,33,0
2017,Y,15/11/2017,46,0,0,0,8,0
2017,Y,15/11/2017,46,0,0,0,11,0
2017,A,22/11/2017,47,22,15,37,230,27
2017,A,22/11/2017,47,107,70,177,167,4
2017,A,22/11/2017,47,3,5,8,48,37
2017,A,22/11/2017,47,6,5,11,40,32
2017,A,22/11/2017,47,0,1,1,1,1
2017,A,22/11/2017,47,312,207,519,54,22
2017,A,22/11/2017,47,297,221,518,36,8
2017,A,22/11/2017,47,2,4,6,5,1
2017,A,22/11/2017,47,11,11,22,39,1
2017,A,22/11/2017,47,31,27,58,52,2
2017,A,22/11/2017,47,74,61,135,81,21
2017,Z,24/11/2017,47,0,0,0,0,0
2017,Z,24/11/2017,47,6,7,13,1,1
2017,G,20/11/2017,47,0,3,3,1,0
2017,G,20/11/2017,47,6,3,9,5,0
2017,G,20/11/2017,47,0,3,3,1,0
2017,G,20/11/2017,47,0,0,0,0,0
2017,Y,21/11/2017,47,0,0,0,9,0
2017,Y,21/11/2017,47,0,0,0,37,1
2017,Y,21/11/2017,47,0,0,0,28,0
2017,A,29/11/2017,48,5,7,12,32,6
2017,A,29/11/2017,48,25,19,44,49,0
2017,A,29/11/2017,48,1,2,3,9,5
2017,A,29/11/2017,48,0,0,0,5,3
2017,A,29/11/2017,48,1,0,1,1,0
2017,A,29/11/2017,48,50,34,84,19,8
2017,A,29/11/2017,48,68,51,119,2,1
2017,A,29/11/2017,48,0,0,0,0,0
2017,A,29/11/2017,48,0,1,1,2,0
2017,A,29/11/2017,48,9,8,17,25,0
2017,A,29/11/2017,48,1,4,5,6,4
2017,Z,01/12/2017,48,0,0,0,1,0
2017,Z,01/12/2017,48,0,0,0,0,0
2017,Y,28/11/2017,48,0,2,2,2,0
2017,Y,28/11/2017,48,0,0,0,2,0
2017,Y,28/11/2017,48,0,0,0,0,0
2017,A,06/12/2017,49,9,1,10,38,0
2017,A,06/12/2017,49,44,27,71,40,0
2017,A,06/12/2017,49,3,2,5,1,1
2017,A,06/12/2017,49,2,0,2,2,1
2017,A,06/12/2017,49,0,0,0,0,0
2017,A,06/12/2017,49,90,99,189,4,2
2017,A,06/12/2017,49,25,24,49,9,0
2017,A,06/12/2017,49,33,18,51,20,13
2017,A,06/12/2017,49,4,1,5,6,0
2017,A,06/12/2017,49,2,3,5,2,0
2017,A,06/12/2017,49,35,28,63,11,0
2017,G,04/12/2017,49,0,2,2,0,0
2017,G,04/12/2017,49,2,0,2,1,0
2017,G,04/12/2017,49,0,0,0,0,0
2017,G,04/12/2017,49,2,1,3,2,0
2018,A,19/06/2018,25,0,0,0,0,0
2018,A,19/06/2018,25,1,2,3,87,1
2018,A,19/06/2018,25,0,0,0,10,0
2018,A,19/06/2018,25,0,0,0,85,7
2018,A,19/06/2018,25,0,0,0,0,0
2018,A,19/06/2018,25,0,0,0,22,0
2018,A,19/06/2018,25,0,0,0,0,0
2018,A,19/06/2018,25,0,0,0,0,0
2018,A,19/06/2018,25,0,1,1,152,5
2018,A,19/06/2018,25,2,0,2,165,0
2018,A,19/06/2018,25,0,0,0,92,0
2018,A,09/07/2018,28,8,6,14,1193,28
2018,A,09/07/2018,28,0,0,0,17,0
2018,A,09/07/2018,28,0,0,0,16,16
2018,A,09/07/2018,28,1,0,1,234,0
2018,A,09/07/2018,28,1,2,3,44,0
2018,A,09/07/2018,28,1,1,2,101,0
2018,A,09/07/2018,28,1,0,1,216,0
2018,A,09/07/2018,28,0,0,0,171,0
2018,A,09/07/2018,28,2,0,2,624,0
2018,A,09/07/2018,28,1,0,1,441,0
2018,A,09/07/2018,28,2,0,2,136,0
2018,A,20/07/2018,29,5,5,10,614,0
2018,A,20/07/2018,29,0,0,0,47,0
2018,A,20/07/2018,29,0,0,0,8,0
2018,A,20/07/2018,29,0,0,0,159,0
2018,A,20/07/2018,29,0,0,0,116,0
2018,A,20/07/2018,29,0,0,0,10,0
2018,A,20/07/2018,29,0,0,0,25,0
2018,A,20/07/2018,29,0,0,0,30,0
2018,A,20/07/2018,29,0,1,1,341,0
2018,A,20/07/2018,29,2,0,2,333,0
2018,A,20/07/2018,29,0,0,0,88,0
2018,Y,20/07/2018,29,0,0,0,32,0
2018,Y,20/07/2018,29,0,0,0,3,0
2018,Y,20/07/2018,29,0,0,0,2,2
2018,A,24/07/2018,30,27,16,43,961,0
2018,A,24/07/2018,30,0,0,0,37,0
2018,A,24/07/2018,30,1,0,1,26,0
2018,A,24/07/2018,30,11,0,11,277,0
2018,A,24/07/2018,30,0,1,1,67,0
2018,A,24/07/2018,30,1,0,1,62,0
2018,A,24/07/2018,30,1,6,7,573,0
2018,A,24/07/2018,30,2,1,3,45,0
2018,A,24/07/2018,30,2,0,2,159,0
2018,A,24/07/2018,30,1,1,2,189,0
2018,A,24/07/2018,30,1,3,4,215,0
2018,A,02/08/2018,31,13,10,23,66,
2018,A,02/08/2018,31,2,2,4,42,
2018,A,02/08/2018,31,3,0,3,80,
2018,A,02/08/2018,31,0,3,3,13,
2018,A,02/08/2018,31,0,0,0,72,
2018,A,02/08/2018,31,16,12,28,,
2018,A,02/08/2018,31,2,2,4,,
2018,A,02/08/2018,31,1,0,1,,
2018,A,02/08/2018,31,5,2,7,,
2018,A,02/08/2018,31,0,5,5,42,
2018,A,13/08/2018,32,,,,,
2018,A,13/08/2018,32,10,7,17,152,
2018,A,13/08/2018,32,26,12,38,267,
2018,A,13/08/2018,32,37,24,61,127,
2018,A,13/08/2018,32,31,12,43,737,
2018,A,13/08/2018,32,54,17,71,634,
2018,A,13/08/2018,32,7,8,15,47,
2018,A,13/08/2018,32,2,1,3,42,
2018,A,13/08/2018,32,,,,,
2018,A,13/08/2018,32,3,7,10,371,
2018,A,13/08/2018,32,12,11,23,317,
2018,A,16/08/2018,33,43,10,53,124,8
2018,A,16/08/2018,33,181,92,273,,
2018,A,16/08/2018,33,64,34,98,,
2018,A,16/08/2018,33,47,25,72,,5
2018,A,16/08/2018,33,26,6,32,,9
2018,A,16/08/2018,33,113,66,179,610,0
2018,A,16/08/2018,33,1,1,2,24,0
2018,A,16/08/2018,33,1,0,1,20,0
2018,A,16/08/2018,33,6,1,7,60,0
2018,A,16/08/2018,33,11,23,34,,12
2018,A,16/08/2018,33,5,7,12,59,11
2018,A,23/08/2018,34,60,24,84,,21
2018,A,23/08/2018,34,33,13,46,,7
2018,A,23/08/2018,34,247,127,374,,5
2018,A,23/08/2018,34,0,0,0,35,1
2018,A,23/08/2018,34,98,45,143,,2
2018,A,23/08/2018,34,168,75,243,,2
2018,A,23/08/2018,34,0,0,0,13,1
2018,A,23/08/2018,34,0,1,1,30,1
2018,A,23/08/2018,34,53,38,91,,16
2018,A,23/08/2018,34,17,24,41,,2
2018,A,23/08/2018,34,7,8,15,,1
2018,A,07/09/2018,36,48,18,66,,13.5
2018,A,07/09/2018,36,1.5,3,4.5,2.5,1.5
2018,A,07/09/2018,36,0,1,1,10,2.5
2018,B,03/09/2018,36,0,0,0,94,4
2018,B,03/09/2018,36,0,0,0,6,0
2018,B,03/09/2018,36,0,1,1,32,0
2018,B,03/09/2018,36,10,2,12,,4
2018,B,03/09/2018,36,0,1,1,,8
2018,B,03/09/2018,36,6,2,8,,1
2018,K,03/09/2018,36,5,4,9,,4
2018,K,03/09/2018,36,0,0,0,14,3
2018,K,03/09/2018,36,0,0,0,8,0
2018,B,10/09/2018,37,0,0,0,21,5
2018,B,10/09/2018,37,3,2,5,,6
2018,B,10/09/2018,37,0,0,0,32,0
2018,B,10/09/2018,37,8,4,12,,4
2018,B,10/09/2018,37,,,0,,
2018,B,10/09/2018,37,3,1,4,,1
2018,D,10/09/2018,37,0,0,0,36,0
2018,D,10/09/2018,37,0,0,0,61,0
2018,G,10/09/2018,37,244,153,397,97,23
2018,G,10/09/2018,37,4,5,9,19,1
2018,K,10/09/2018,37,7,12,19,,12
2018,K,10/09/2018,37,7,7,14,,55
2018,K,10/09/2018,37,0,0,0,6,0
2018,R,10/09/2018,37,0,0,0,29,0
2018,R,10/09/2018,37,1,0,1,91,1
